	file_name	misogynous	SVM PROB 1	KNN PROB 1	NB PROB 1	DT PROB 1	MLP PROB 1
0	belong_19	1	0.6256991650448108	0.5507246376811594	0.6191765851251737	0.6192239221858149	0.492389283297248
1	belong_21	1	0.7165988397520009	0.8260869565217391	0.7930087251004012	0.768407238129188	0.5358102339130586
2	belong_26	1	0.7013571000938947	0.650103519668737	0.7579580842371955	0.5501943634596695	0.5279467922417005
3	belong_30	1	0.603513175187385	0.6956521739130435	0.7315704890603575	0.5409116448939457	0.8017692039089417
4	belong_31	0	0.30321870237598497	0.5031055900621118	0.3192237955056049	0.28368481968305104	0.40408849493811194
5	belong_43	0	0.48030823862970107	0.38819875776397506	0.1677867957769658	0.28368481968305104	0.9093662626515286
6	belong_44	0	0.5219349086136706	0.4989648033126294	0.24004477774808	0.5276455109328989	0.7017469123639986
7	belong_48	0	0.29956000046339687	0.520703933747412	0.06758982965634626	0.5276455109328989	0.4142173923287546
8	blonde_2	1	0.8534970771366399	0.8633540372670807	0.9124897313249869	0.7502768549280177	0.9823276806036854
9	blonde_7	0	0.2494207677309385	0.6480331262939959	0.560601551618259	0.2957036432767456	0.5757138947850946
10	chick_0	0	0.4756885244006766	0.48757763975155277	0.5386307601728167	0.4449823101931535	0.5701766658981945
11	chick_1	1	0.8884507210928834	0.7246376811594203	0.9894869196043066	0.8929072652392926	0.9381573831541588
12	chick_4	1	0.9060321110358378	0.8892339544513458	0.9375756363524859	0.7502768549280177	0.9920925086053045
13	chick_5	1	0.8946579307030085	0.9109730848861284	0.9419618235675999	0.7559124548920467	0.9966079277930646
14	chick_6	1	0.7584756757016976	0.6573498964803313	0.8404004403402425	0.6356667497175487	0.6773537814295721
15	chick_8	0	0.48535453416493096	0.5527950310559007	0.5106460678069112	0.6331826666946326	0.4461662528751599
16	chick_9	0	0.5423177979807715	0.5372670807453416	0.517347087254943	0.5921532918031249	0.4963086954742803
17	chloroform_10	1	0.5207456988880057	0.6697722567287785	0.192208313594327	0.44946675360323185	0.5198708052658239
18	chloroform_2	1	0.5377873909435356	0.6045548654244306	0.4759581834901444	0.3992309093007867	0.7821007355548054
19	chloroform_3	1	0.5625729822103098	0.650103519668737	0.7203892638413529	0.3452531573636368	0.5413081471383364
20	chloroform_4	1	0.6567550140925933	0.7763975155279503	0.309567949090726	0.5754848556268499	0.8870694353896919
21	demotivational_0	1	0.8453267897239296	0.8674948240165632	0.980478816418475	0.513916517946264	0.9973537603880225
22	demotivational_10	1	0.766178006757849	0.6024844720496894	0.5222278413212137	0.3722564249672683	0.9605647967846583
23	demotivational_2	0	0.4175459556598845	0.5527950310559007	0.08275892289055814	0.24766610300852526	0.242873657380475
24	demotivational_6	1	0.8307613503103408	0.7246376811594203	0.7970534579807325	0.6024881232304813	0.9642592607313799
25	dishwasher_10	0	0.48581875268373886	0.5848861283643892	0.2365222644323734	0.23871198539449656	0.563020540656233
26	dishwasher_11	0	0.4319247903674139	0.6480331262939959	0.1624051561399044	0.4262341769044181	0.46101585937983747
27	dishwasher_2	1	0.8242088820825845	0.8674948240165632	0.4783906206155521	0.6356667497175487	0.9743900767009196
28	dishwasher_3	1	0.5590503539020207	0.8043478260869565	0.7186670614487185	0.5501943634596695	0.5278395111260693
29	dishwasher_5	0	0.5524884308708229	0.6304347826086957	0.541694693020896	0.4262341769044181	0.5261415857803438
30	dishwasher_6	1	0.4990201762523925	0.5610766045548654	0.5854000570984622	0.3452531573636368	0.48908242270129565
31	dishwasher_8	0	0.5460107310914766	0.6262939958592132	0.654158205466294	0.45330480728710815	0.5121127207982942
32	dishwasher_9	1	0.7635303035261413	0.8674948240165632	0.38613634785020967	0.41496593172055973	0.9855874953806452
33	diy_0	1	0.8799660392452533	0.8178053830227743	0.9988064599007376	0.8145949879474235	0.963022283520172
34	diy_2	1	0.4409185850394301	0.7443064182194616	0.7572467760438266	0.8929072652392926	0.5257803184483154
35	diy_3	1	0.4169253890633524	0.7308488612836439	0.4502404415219328	0.5921532918031249	0.31236015097623177
36	diy_5	0	0.09787150585679766	0.3861283643892339	0.11114431063967883	0.28368481968305104	0.09406610494513265
37	diy_7	1	0.5810925215769132	0.6262939958592132	0.775710685260032	0.5921532918031249	0.4970972730510694
38	motivate_13	1	0.8566018761191507	0.8592132505175983	0.9150562199253224	0.6356667497175487	0.9929584486821298
39	motivate_18	0	0.2934001628532185	0.45962732919254656	0.08219446452563749	0.1847342334573467	0.0885678723465044
40	motivate_3	1	0.8978526481653714	0.7763975155279503	0.9695619286166757	0.7502768549280177	0.9920167817372837
41	motivate_4	0	0.6596488085813912	0.6221532091097308	0.7406856463360787	0.24766610300852526	0.4777853019395903
42	motivate_7	0	0.4594474286014933	0.6459627329192545	0.7450492745419264	0.28368481968305104	0.4937971749441553
43	motivate_9	1	0.7739836321997589	0.7939958592132506	0.512617205166703	0.6023978283818429	0.9878607337484898
44	new_blonde_100_second	1	0.880800452884428	0.9327122153209111	0.889163488356592	0.8957725947521866	0.9775156642125904
45	new_chick_9_second	0	0.3959612975766712	0.5331262939958592	0.0837823954735663	0.3452531573636368	0.37431300446903276
46	new_chloroform_15_second	0	0.4042858846047527	0.7132505175983437	0.17322430000155445	0.3452531573636368	0.14499943719970154
47	new_chloroform_1_second	0	0.47322987915950443	0.6304347826086957	0.3054535641489712	0.3452531573636368	0.5327831725712328
48	new_chloroform_2_second	0	0.562082103433376	0.7349896480331263	0.5027803811526542	0.5138410145112557	0.31565681791525707
49	new_chloroform_3_second	0	0.5250118128505692	0.5848861283643892	0.47907159312369896	0.35727198095733137	0.49321161257593216
50	new_demotivational_10	1	0.7485155880658926	0.7681159420289855	0.9790871325690176	0.7502768549280177	0.9332636158419119
51	new_demotivational_4	0	0.6541196406810617	0.665631469979296	0.47274468580647755	0.3722564249672683	0.8012947084502147
52	new_demotivational_5	0	0.48142605144849804	0.39440993788819867	0.45272839174265206	0.3452531573636368	0.24732412658727884
53	new_demotivational_7	0	0.504252415897726	0.505175983436853	0.6058811631599423	0.36473320200289083	0.7799147943751147
54	new_diy_11_second	0	0.3372765947219469	0.3643892339544513	0.4078741771777397	0.2957036432767456	0.43940550647192483
55	new_diy_12_second	0	0.34138672757830946	0.46687370600414074	0.23043916052035088	0.27974136028600427	0.3125078624362797
56	new_diy_1_second	0	0.3442904123543119	0.27329192546583847	0.17881477271993748	0.28368481968305104	0.3604841103414866
57	new_motivate_16_second	0	0.2946009598460888	0.6004140786749482	0.267003959086433	0.3722564249672683	0.8342122912169914
58	new_promotion_0_second	0	0.29060942104292004	0.5093167701863354	0.0400060644239249	0.33766257162020086	0.47625169614711976
59	new_promotion_11_second	0	0.3326840954797974	0.45962732919254656	0.3985500605294907	0.6192239221858149	0.4096954440685362
60	new_promotion_12_second	0	0.33169768106714737	0.5507246376811594	0.16323088603753727	0.33766257162020086	0.895537201226701
61	new_whore_11_second	0	0.38420703810998785	0.4244306418219461	0.6292365436479894	0.5399894370218111	0.4476411405772422
62	new_whore_12_second	0	0.5583788426795194	0.47929606625258797	0.6754880815625004	0.538175539865975	0.7535545637171381
