	file_name	misogynous	SVM PROB 1	KNN PROB 1	NB PROB 1	DT PROB 1	MLP PROB 1
0	belong_19	1	0.6295778915832576	0.5507246376811594	0.6191765851251737	0.6192239221858149	0.5045332155117245
1	belong_21	1	0.7282323675972834	0.8260869565217391	0.7930087251004012	0.768407238129188	0.6385013145376393
2	belong_26	1	0.694537626677378	0.650103519668737	0.7579580842371955	0.5501943634596695	0.5427092574352803
3	belong_30	1	0.6105867728519756	0.6956521739130435	0.7315704890603575	0.5409116448939457	0.844177414074295
4	belong_31	0	0.3015490487902951	0.5031055900621118	0.3192237955056049	0.28368481968305104	0.43154041535920096
5	belong_43	0	0.4903738447246112	0.38819875776397506	0.1677867957769658	0.28368481968305104	0.7087261769430051
6	belong_44	0	0.5125143589102934	0.4989648033126294	0.24004477774807995	0.5276455109328989	0.7634663144142874
7	belong_48	0	0.29506220388731996	0.520703933747412	0.06758982965634626	0.5276455109328989	0.5213199368616671
8	blonde_2	1	0.8588178702159153	0.8633540372670807	0.9124897313249869	0.7502768549280177	0.9539481988802311
9	blonde_7	0	0.2532685469423765	0.6480331262939959	0.560601551618259	0.2957036432767456	0.4988658583370979
10	chick_0	0	0.46063783693716287	0.48757763975155277	0.5386307601728167	0.4449823101931535	0.8382851198074742
11	chick_1	1	0.8940501562735417	0.7246376811594203	0.9894869196043066	0.8929072652392926	0.981660114748529
12	chick_4	1	0.9134703474270435	0.8892339544513458	0.9375756363524859	0.7502768549280177	0.9840976482547392
13	chick_5	1	0.8917700775137081	0.9109730848861284	0.9419618235675999	0.7559124548920467	0.9921877724846184
14	chick_6	1	0.7871655431703094	0.6573498964803313	0.8404004403402425	0.6356667497175487	0.8035719133643047
15	chick_8	0	0.48482115480794696	0.5527950310559007	0.5106460678069112	0.6331826666946326	0.4456489892059142
16	chick_9	0	0.5381532934653236	0.5372670807453416	0.517347087254943	0.5921532918031249	0.4961365259408186
17	chloroform_10	1	0.5354029362012691	0.6697722567287785	0.19220831359432697	0.44946675360323185	0.45128187535092484
18	chloroform_2	1	0.5401207318228416	0.6045548654244306	0.4759581834901444	0.3992309093007867	0.8380433088312436
