	file_name	misogynous	SVM PROB 1	KNN PROB 1	NB PROB 1	DT PROB 1	MLP PROB 1
0	belong_19	1	0.6234230571234027	0.5507246376811594	0.6191765851251737	0.6192239221858149	0.5538991939879815
1	belong_21	1	0.725136578154283	0.8260869565217391	0.7930087251004012	0.768407238129188	0.6057131442627224
2	belong_26	1	0.6942890085578012	0.650103519668737	0.7579580842371955	0.5501943634596695	0.6161005432475669
3	belong_30	1	0.603826042259757	0.6956521739130435	0.7315704890603575	0.5409116448939457	0.8997949338069197
4	belong_31	0	0.29744289790243217	0.5031055900621118	0.31922379550559954	0.28368481968305104	0.28274560683286143
5	belong_43	0	0.49006878011489524	0.38819875776397506	0.16778679577696465	0.28368481968305104	0.8890421494877643
6	belong_44	0	0.5274473050674381	0.4989648033126294	0.2400447777480799	0.5276455109328989	0.7408854506182136
7	belong_48	0	0.2977578268383711	0.520703933747412	0.0675898296563462	0.5276455109328989	0.6343145721049603
8	blonde_2	1	0.8586247972807739	0.8633540372670807	0.9124897313249869	0.7502768549280177	0.9589047798388874
9	blonde_7	0	0.2535920047162291	0.6480331262939959	0.5606015516182072	0.2957036432767456	0.33953800668866074
10	chick_0	0	0.4806572241402006	0.48757763975155277	0.5386307601728167	0.4449823101931535	0.7784702990910619
11	chick_1	1	0.8967810452163372	0.7246376811594203	0.9894869196043066	0.8929072652392926	0.9671185789712113
12	chick_4	1	0.9085618013758942	0.8892339544513458	0.9375756363524859	0.7502768549280177	0.9898234675416735
13	chick_5	1	0.8990841203714459	0.9109730848861284	0.9419618235675999	0.7559124548920467	0.9895816257116763
14	chick_6	1	0.774622207785149	0.6573498964803313	0.8404004403402425	0.6356667497175487	0.9452915748288311
15	chick_8	0	0.4880715301109523	0.5527950310559007	0.5106460678069112	0.6331826666946326	0.4412698580333814
16	chick_9	0	0.5387627742878205	0.5372670807453416	0.517347087254943	0.5921532918031249	0.49677967369456427
17	chloroform_10	1	0.5231697838056302	0.6697722567287785	0.19220831359432686	0.44946675360323185	0.5394145919302695
18	chloroform_2	1	0.5595051361444252	0.6045548654244306	0.4759581834901444	0.3992309093007867	0.8254245335395891
19	chloroform_3	1	0.5718592449195322	0.650103519668737	0.7203892638413529	0.3452531573636368	0.650147939758607
20	chloroform_4	1	0.6518559004265435	0.7763975155279503	0.30956794909072594	0.5754848556268499	0.9232079601083889
21	demotivational_0	1	0.8500842071282796	0.8674948240165632	0.980478816418475	0.513916517946264	0.9973186464213357
22	demotivational_10	1	0.7653493241424401	0.6024844720496894	0.5222278413211996	0.3722564249672683	0.9866497948850796
23	demotivational_2	0	0.4243010588398744	0.5527950310559007	0.0827589228905576	0.24766610300852526	0.28650760202365577
24	demotivational_6	1	0.831380336768307	0.7246376811594203	0.7970534579806922	0.6024881232304813	0.9675947016566554
25	dishwasher_10	0	0.4898102037165645	0.5848861283643892	0.23652226443237337	0.23871198539449656	0.6461427783050147
26	dishwasher_11	0	0.42652405700382967	0.6480331262939959	0.16240515613990394	0.4262341769044181	0.5003456052273069
27	dishwasher_2	1	0.8251682005083338	0.8674948240165632	0.47839062061555127	0.6356667497175487	0.9961053623657066
28	dishwasher_3	1	0.5611259854142753	0.8043478260869565	0.7186670614487185	0.5501943634596695	0.5132076660244969
29	dishwasher_5	0	0.5605563969456623	0.6304347826086957	0.5416946930208555	0.4262341769044181	0.58109117088026
30	dishwasher_6	1	0.49446997991297126	0.5610766045548654	0.5854000570984622	0.3452531573636368	0.5059704395634099
31	dishwasher_8	0	0.5392191513795428	0.6262939958592132	0.654158205466294	0.45330480728710815	0.5052991722128397
32	dishwasher_9	1	0.7734364752566418	0.8674948240165632	0.38613634785020956	0.41496593172055973	0.9961877887584617
33	diy_0	1	0.8809530314697607	0.8178053830227743	0.9988064599007376	0.8145949879474235	0.9659952101334424
34	diy_2	1	0.45969977271184553	0.7443064182194616	0.7572467760437965	0.8929072652392926	0.5067193705293879
35	diy_3	1	0.4205422852587848	0.7308488612836439	0.45024044152193093	0.5921532918031249	0.8071445077975961
36	diy_5	0	0.09471633509846111	0.3861283643892339	0.11114431063967883	0.28368481968305104	0.222878279049971
37	diy_7	1	0.5729277000058437	0.6262939958592132	0.775710685260032	0.5921532918031249	0.4987378740071782
38	motivate_13	1	0.8609298856351686	0.8592132505175983	0.9150562199252747	0.6356667497175487	0.9894822330734958
39	motivate_18	0	0.2856979624205769	0.45962732919254656	0.08219446452563749	0.1847342334573467	0.1178182938535983
40	motivate_3	1	0.9057263031370633	0.7763975155279503	0.9695619286166757	0.7502768549280177	0.9938999359982389
41	motivate_4	0	0.6668809771601211	0.6221532091097308	0.7406856463360332	0.24766610300852526	0.45934204203099616
42	motivate_7	0	0.4576884506593746	0.6459627329192545	0.7450492745419264	0.28368481968305104	0.48085973897670536
43	motivate_9	1	0.7729656146294246	0.7939958592132506	0.5126172051666993	0.6023978283818429	0.9860703318300806
44	new_blonde_100_second	1	0.8864988712750289	0.9327122153209111	0.889163488356592	0.8957725947521866	0.9938914853656592
45	new_chick_9_second	0	0.3947558163500932	0.5331262939958592	0.0837823954735649	0.3452531573636368	0.36024249529150393
46	new_chloroform_15_second	0	0.40681450208461123	0.7132505175983437	0.17322430000155445	0.3452531573636368	0.3703137685538944
47	new_chloroform_1_second	0	0.4716996449984483	0.6304347826086957	0.305453564148933	0.3452531573636368	0.4939004832990623
48	new_chloroform_2_second	0	0.5618974650496106	0.7349896480331263	0.5027803811526542	0.5138410145112557	0.3484400730521225
49	new_chloroform_3_second	0	0.5265915465038518	0.5848861283643892	0.479071593123663	0.35727198095733137	0.5369394005471584
50	new_demotivational_10	1	0.7467182043247742	0.7681159420289855	0.9790871325690176	0.7502768549280177	0.8385613619336023
51	new_demotivational_4	0	0.6726305265813193	0.665631469979296	0.47274468580647755	0.3722564249672683	0.7907919609704592
52	new_demotivational_5	0	0.4866476220308242	0.39440993788819867	0.45272839174262464	0.3452531573636368	0.5238420121916761
53	new_demotivational_7	0	0.5143202493382262	0.505175983436853	0.6058811631599423	0.36473320200289083	0.8610749040426351
54	new_diy_11_second	0	0.32994151271662675	0.3643892339544513	0.4078741771777397	0.2957036432767456	0.4380364764752753
55	new_diy_12_second	0	0.33417456819650265	0.46687370600414074	0.23043916052035088	0.27974136028600427	0.40759520684663086
56	new_diy_1_second	0	0.33449142326073095	0.27329192546583847	0.17881477271993748	0.28368481968305104	0.35734972622461353
57	new_motivate_16_second	0	0.2914693259777963	0.6004140786749482	0.26700395908641567	0.3722564249672683	0.8190917568369789
58	new_promotion_0_second	0	0.2930433906413541	0.5093167701863354	0.0400060644239249	0.33766257162020086	0.6755635429518834
59	new_promotion_11_second	0	0.3348893549551687	0.45962732919254656	0.3985500605294535	0.6192239221858149	0.6092759785486711
60	new_promotion_12_second	0	0.3287709465326527	0.5507246376811594	0.16323088603753727	0.33766257162020086	0.8929176441858659
61	new_whore_11_second	0	0.37873519309177667	0.4244306418219461	0.6292365436479894	0.5399894370218111	0.33854207558814947
62	new_whore_12_second	0	0.5573603334581971	0.47929606625258797	0.6754880815625004	0.538175539865975	0.899215980942565
63	promotion_0	1	0.6594335334409531	0.7008281573498965	0.39946501474245744	0.5740984120369628	0.3935021630669486
64	promotion_3	1	0.7576709507824655	0.5962732919254659	0.9447278935853678	0.848001894115244	0.6527332287545806
65	promotion_5	0	0.2968069661716438	0.32505175983436846	0.16979112444636063	0.5331737664611544	0.49459521035625764
66	third_blonde_11	0	0.6217445780987284	0.5393374741200828	0.5064266014581237	0.5138410145112557	0.5460850755454548
67	third_blonde_5	0	0.4327742989813673	0.5414078674948241	0.6124791073999258	0.3452531573636368	0.43971369100756386
68	third_blonde_9	0	0.4686442334990355	0.5869565217391304	0.5489708434592111	0.4598632625741059	0.49871451484356355
69	third_promotion_1	1	0.5778400156265843	0.5962732919254659	0.5365495827558971	0.538175539865975	0.4365984440811818
70	whore_10	1	0.7645083705258529	0.49689440993788814	0.6111005427867238	0.6499090357792602	0.9386822214512396
71	whore_11	1	0.7921775942888067	0.7267080745341614	0.9701565553800379	0.7645191409897292	0.9697782517649405
72	whore_12	0	0.611971675062655	0.5134575569358177	0.663664929989324	0.7876644866440785	0.62281388819196
73	whore_3	0	0.5662926335774354	0.6935817805383022	0.6810783919765927	0.538175539865975	0.6379691629908312
74	whore_4	1	0.7364038899188599	0.5942028985507246	0.9162756465685995	0.6550795116129058	0.8160651344824783
75	whore_5	1	0.6548412525438856	0.7132505175983437	0.8552405930035627	0.6900949608373189	0.5678596672079458
76	ambulance_0	1	0.43371551193815205	0.3581780538302277	0.5001485161646898	0.4718820861678005	0.6820103872762127
77	ambulance_2	1	0.4475799688049237	0.28881987577639745	0.6857049140814402	0.3287144853283651	0.5556797889714978
78	anti_0	0	0.616297205645642	0.6335403726708074	0.7110192878814873	0.538175539865975	0.5237341222531038
79	anti_2	1	0.5984647797281804	0.6894409937888198	0.591941756151817	0.5491959064327485	0.8708146597264846
80	anti_4	0	0.3355950830059224	0.5227743271221532	0.15033671293101344	0.4262341769044181	0.08494541213662385
81	communism_12	0	0.41106892986232113	0.25362318840579706	0.3946495109955198	0.4718820861678005	0.5695516498265507
82	communism_13	1	0.8560824454868959	0.5838509316770186	0.9367752503655191	0.5740984120369628	0.8758886348153657
83	communism_15	0	0.5183619236244159	0.38819875776397506	0.7725409902549447	0.27974136028600427	0.4259108632440348
84	communism_2	1	0.6502504351378195	0.7225672877846792	0.40287096231665837	0.47514782581125853	0.8346162421352874
85	communism_22	0	0.2608734790169773	0.3126293995859213	0.39045490375824243	0.19675305705104126	0.48030697632397223
86	communism_23	1	0.528091736918189	0.5320910973084886	0.33189672993681213	0.47514782581125853	0.6407966105244073
87	communism_26	0	0.11843376981495846	0.26915113871635604	0.05040272058932874	0.1847342334573467	0.008611465714593699
88	developer_6	1	0.36934361845233676	0.4192546583850931	0.36862629361586646	0.47514782581125853	0.3556101675185935
89	identify_11	0	0.2431608217684457	0.27122153209109723	0.23407111846234813	0.23871198539449656	0.339462561074684
90	identify_12	1	0.25074102526990805	0.38198757763975155	0.14145672125824982	0.2957036432767456	0.8224653681754207
91	identify_18	0	0.226940345344938	0.29503105590062106	0.22373149772700687	0.35727198095733137	0.03382666192127965
92	identify_19	1	0.341277459384322	0.33850931677018636	0.3435644803032912	0.5754848556268499	0.3487497540338759
93	identify_2	1	0.8277265100453244	0.9068322981366459	0.9904279542128067	0.8285891322198868	0.9800370393932191
94	identify_23	0	0.21014012483711744	0.4358178053830227	0.13055249408410777	0.33766257162020086	0.07466610305641974
95	identify_24	0	0.3878911631504641	0.4554865424430641	0.590416198520114	0.5501943634596695	0.4323739563884928
96	identify_35	1	0.45533363521132475	0.45755693581780543	0.6273966605943351	0.5501943634596695	0.5117892139456581
97	mcdonald_0	1	0.8668511799080274	0.5559006211180124	0.5601583950414366	0.5754848556268499	0.6140525339974742
98	mcdonald_1	1	0.6462927405735419	0.4120082815734989	0.7149797651793454	0.4764700212068633	0.33465839827759153
99	mcdonald_2	0	0.3986870638713096	0.33850931677018636	0.32563624342189595	0.24766610300852526	0.34642499532921844
100	mcdonald_3	1	0.6053635870531869	0.3426501035196687	0.6798475970483753	0.3287144853283651	0.574985465792747
101	mcdonald_4	0	0.4330018002482585	0.26708074534161486	0.17933410557254495	0.33766257162020086	0.2735180209898855
102	new_ambulance_10_second	1	0.4399280837683889	0.5683229813664596	0.30261202594048775	0.5548703894027635	0.4055898453701981
103	new_ambulance_12_second	1	0.5737696455724938	0.7608695652173914	0.7434543467124783	0.5921532918031249	0.8732707795397738
104	new_ambulance_13_second	0	0.42274113366654786	0.3281573498964803	0.29352994895187584	0.33766257162020086	0.5026986898595455
105	new_ambulance_15_second	0	0.5166125779573683	0.1563146997929606	0.4371681810652791	0.28368481968305104	0.5664059677392128
106	new_ambulance_16_second	0	0.3430706387270678	0.17805383022774324	0.08745167472206813	0.23871198539449656	0.1814437608612332
107	new_ambulance_9_second	0	0.31705575198238545	0.15217391304347824	0.0460043414539658	0.2957036432767456	0.0920987959632659
108	new_anti_10_second	1	0.4796501745028417	0.7505175983436853	0.435776510237717	0.6626700173211801	0.4865385592597309
109	new_anti_11_second	0	0.23764463706576394	0.3602484472049689	0.6655262303614022	0.3992309093007867	0.3218859798365025
