	file_name	misogynous	SVM PROB 1	KNN PROB 1	NB PROB 1	DT PROB 1	MLP PROB 1
0	belong_19	1	0.6230788294969382	0.5507246376811594	0.6191765851251737	0.6192239221858149	0.5141980156085296
1	belong_21	1	0.7309762602149903	0.8260869565217391	0.7930087251004012	0.768407238129188	0.5293016530673498
2	belong_26	1	0.6962524313109741	0.650103519668737	0.7579580842371955	0.5501943634596695	0.5612696770300435
3	belong_30	1	0.6107725088903779	0.6956521739130435	0.7315704890603575	0.5409116448939457	0.951500470876611
4	belong_31	0	0.31159423850603035	0.5031055900621118	0.3192237955056049	0.28368481968305104	0.29701010166637964
5	belong_43	0	0.49581478043645244	0.38819875776397506	0.1677867957769658	0.28368481968305104	0.6158047653954231
6	belong_44	0	0.5277041200665937	0.4989648033126294	0.24004477774808	0.5276455109328989	0.8296755802704625
7	belong_48	0	0.3045956296258989	0.520703933747412	0.06758982965634626	0.5276455109328989	0.6078405682514315
8	blonde_2	1	0.8544698132540718	0.8633540372670807	0.9124897313249869	0.7502768549280177	0.9783438089915422
9	blonde_7	0	0.25351889502822633	0.6480331262939959	0.560601551618259	0.2957036432767456	0.35435683920822525
10	chick_0	0	0.4723242885103029	0.48757763975155277	0.5386307601728167	0.4449823101931535	0.709312746611522
11	chick_1	1	0.8909755453374704	0.7246376811594203	0.9894869196043066	0.8929072652392926	0.9155621015325888
12	chick_4	1	0.9078058736831796	0.8892339544513458	0.9375756363524859	0.7502768549280177	0.9749646401354105
13	chick_5	1	0.8922036331017937	0.9109730848861284	0.9419618235675999	0.7559124548920467	0.9900124221549134
14	chick_6	1	0.7637054083226351	0.6573498964803313	0.8404004403402425	0.6356667497175487	0.7397925364659395
15	chick_8	0	0.48509933981820824	0.5527950310559007	0.5106460678069112	0.6331826666946326	0.39968594072417457
16	chick_9	0	0.539642855198991	0.5372670807453416	0.517347087254943	0.5921532918031249	0.48491611173259885
17	chloroform_10	1	0.5235019392190291	0.6697722567287785	0.192208313594327	0.44946675360323185	0.5315838357034256
18	chloroform_2	1	0.5498788150027734	0.6045548654244306	0.4759581834901444	0.3992309093007867	0.8949784508481875
19	chloroform_3	1	0.5650026412583884	0.650103519668737	0.7203892638413529	0.3452531573636368	0.7483942436389368
20	chloroform_4	1	0.6618065910773048	0.7763975155279503	0.309567949090726	0.5754848556268499	0.9238536177489007
21	demotivational_0	1	0.8534016232127302	0.8674948240165632	0.980478816418475	0.513916517946264	0.9985628620845977
22	demotivational_10	1	0.7668251538037161	0.6024844720496894	0.5222278413212137	0.3722564249672683	0.9510581037325239
23	demotivational_2	0	0.41456132769485193	0.5527950310559007	0.08275892289055839	0.24766610300852526	0.5157302580662204
24	demotivational_6	1	0.8250237100810995	0.7246376811594203	0.7970534579807325	0.6024881232304813	0.9898503420617838
25	dishwasher_10	0	0.48958515107095	0.5848861283643892	0.23652226443237345	0.23871198539449656	0.5568410374577437
26	dishwasher_11	0	0.4268766067281252	0.6480331262939959	0.16240515613990464	0.4262341769044181	0.4455134906876408
27	dishwasher_2	1	0.8210764295632782	0.8674948240165632	0.47839062061555293	0.6356667497175487	0.987211225407505
28	dishwasher_3	1	0.562967589827473	0.8043478260869565	0.7186670614487185	0.5501943634596695	0.533560053011715
