file_name	SVM PROB 0	SVM PROB 1	KNN PROB 0	KNN PROB 1	NB PROB 0	NB PROB 1	DT PROB 0	DT PROB 1	MLP PROB 0	MLP PROB 1	ground_truth	BMA PROB 0	BMA PROB 1	BMA LABELS
1.jpg	0.20873526725671274	0.7912647327432871	0.047619047619047616	0.9523809523809523	0.045963993067518395	0.954036006932428	0.5261904761904762	0.4738095238095238	0.04454776230415969	0.9554522376958403	0	0.1662445247110915	0.8337554752889085	1
10000.jpg	0.328234525651803	0.671765474348197	0.2857142857142857	0.7142857142857143	3.057678590858019e-07	0.9999996942321344	0.18675298804780877	0.8132470119521913	0.053473739820055766	0.9465262601799442	0	0.17102550015856802	0.828974499841432	1
1001.jpg	0.5977961113047318	0.40220388869526813	0.047619047619047616	0.9523809523809523	0.9999306910617632	6.930893828219029e-05	0.8913934426229508	0.10860655737704918	0.12234016971019968	0.8776598302898003	1	0.519828083190446	0.48017191680955396	0
10016.jpg	0.9313841457855123	0.06861585421448768	0.8095238095238095	0.19047619047619047	0.9999999860782509	1.3921781926951914e-08	0.7185678601165695	0.28143213988343047	0.9994401349076484	0.0005598650923516704	1	0.8946275316609378	0.10537246833906228	0
10028.jpg	0.25218303982717255	0.7478169601728275	0.19047619047619047	0.8095238095238095	0.014307905752870479	0.9856920942471175	0.34402332361516036	0.6559766763848397	0.3204296977223168	0.6795703022776832	0	0.22242768131698784	0.7775723186830121	1
10034.jpg	0.3040329866000059	0.6959670133999941	0.23809523809523808	0.7619047619047619	0.5478209745139621	0.45217902548607253	0.34402332361516036	0.6559766763848397	0.29129015255443846	0.7087098474455615	1	0.34240905091676405	0.6575909490832359	1
10036.jpg	0.21212793893320803	0.787872061066792	0.5238095238095238	0.47619047619047616	1.2790855821733791e-06	0.9999987209144132	0.18675298804780877	0.8132470119521913	0.23956530468924542	0.7604346953107546	1	0.23484154538161447	0.7651584546183855	1
10038.jpg	0.6144495827701805	0.38555041722981953	0.3333333333333333	0.6666666666666666	0.0002313144468951619	0.9997686855531145	0.18675298804780877	0.8132470119521913	0.34301106323224806	0.6569889367677519	0	0.2990612764373927	0.7009387235626072	1
10040.jpg	0.2985678429834218	0.7014321570165782	0.42857142857142855	0.5714285714285714	0.00014452424973088776	0.9998554757502219	0.18675298804780877	0.8132470119521913	0.07320500218362624	0.9267949978163738	1	0.19856072039042752	0.8014392796095724	1
10042.jpg	0.3684700215986326	0.6315299784013674	0.47619047619047616	0.5238095238095238	0.8923335060658035	0.10766649393423618	0.7185678601165695	0.28143213988343047	0.07330934237429831	0.9266906576257017	1	0.4968391697093607	0.5031608302906393	1
10045.jpg	0.818524535798044	0.18147546420195598	0.6190476190476191	0.38095238095238093	0.9999999855890565	1.4410987708248347e-08	0.8913934426229508	0.10860655737704918	0.9895409561641119	0.010459043835888127	0	0.8632738641279654	0.13672613587203458	0
10055.jpg	0.09007847671483094	0.9099215232851691	0.047619047619047616	0.9523809523809523	0.0002998250994745155	0.9997001749005485	0.5261904761904762	0.4738095238095238	0.0011603380979189337	0.9988396619020811	1	0.1239396803481197	0.8760603196518804	1
10059.jpg	0.06640650491872516	0.933593495081275	0.23809523809523808	0.7619047619047619	6.937957253063702e-05	0.9999306204274588	0.3392382639503986	0.6607617360496014	0.0740728615306323	0.9259271384693677	1	0.13970603442787147	0.8602939655721286	1
10089.jpg	0.05884372812569749	0.9411562718743026	0.047619047619047616	0.9523809523809523	3.202500932192821e-13	0.9999999999996589	0.18675298804780877	0.8132470119521913	0.020662599984317964	0.979337400015682	1	0.05993880479251553	0.9400611952074844	1
